Timestamp,AirInj_LR_Louver_New,Inject_V_m3,Out_T,Out_CO2_Avg,Out_PAR
11/18/2019 1:15 PM,0.374,9985.8,25,414.41322926,1334.2
11/18/2019 1:30 PM,0.374,9985.8,25.700001,414.41322926,1342.4
11/18/2019 1:45 PM,0.374,9985.8,25.799999,414.41322926,1173.8
11/18/2019 2:00 PM,0.374,9985.8,25.4,415.23494427,1070.5
11/18/2019 2:15 PM,0.374,9985.8,25.799999,415.23494427,882.6
11/18/2019 2:30 PM,0.5,13350,25.299999,415.23494427,823.7
11/18/2019 2:45 PM,0.5,13350,25.6,415.23494427,833.3
11/18/2019 3:00 PM,0.5,13350,25.299999,414.45316741,743.9
11/18/2019 3:15 PM,0.5,13350,25.9,414.45316741,885.1
11/18/2019 3:30 PM,0.5,13350,25.4,414.45316741,784.2
11/18/2019 3:45 PM,0.5,13350,25.1,414.45316741,660.3
11/18/2019 4:00 PM,0.5,13350,24.9,414.38835319,573.5
11/18/2019 4:15 PM,0.305,8143.5,24.6,414.38835319,423.6
11/18/2019 4:30 PM,0.305,8143.5,24.5,414.38835319,373.5
11/18/2019 4:45 PM,0.305,8143.5,24.1,414.38835319,282.9
11/18/2019 5:00 PM,0.305,8143.5,23.4,415.32256486,155.9
11/18/2019 5:15 PM,0.305,8143.5,22.5,415.32256486,52.8
11/18/2019 5:30 PM,0.305,8143.5,21.4,415.32256486,17.0
11/18/2019 5:45 PM,0.305,8143.5,20.700001,415.32256486,9.1
11/18/2019 6:00 PM,0.305,8143.5,20.1,421.41072944,8.2
11/18/2019 6:15 PM,0.305,8143.5,19.9,421.41072944,8.3
11/18/2019 6:30 PM,0.305,8143.5,19.799999,421.41072944,8.4
11/18/2019 6:45 PM,0.305,8143.5,19,421.41072944,8.5
11/18/2019 7:00 PM,0.305,8143.5,18.299999,418.5942307,8.1
11/18/2019 7:15 PM,0.305,8143.5,17.700001,418.5942307,7.9
11/18/2019 7:30 PM,0.305,8143.5,18.700001,418.5942307,8.1
11/18/2019 7:45 PM,0.305,8143.5,18.9,418.5942307,7.9
11/18/2019 8:00 PM,0.305,8143.5,18.9,421.7500827,8.2
11/18/2019 8:15 PM,0.305,8143.5,18,421.7500827,8.0
11/18/2019 8:30 PM,0.305,8143.5,17.799999,421.7500827,8.3
11/18/2019 8:45 PM,0.305,8143.5,19,421.7500827,8.4
11/18/2019 9:00 PM,0.305,8143.5,18.799999,416.28521373,8.1
11/18/2019 9:15 PM,0.362,9665.4,18.9,416.28521373,8.1
11/18/2019 9:30 PM,0.362,9665.4,18.799999,416.28521373,7.9
11/18/2019 9:45 PM,0.362,9665.4,18.700001,416.28521373,8.0
11/18/2019 10:00 PM,0.362,9665.4,18.4,416.71643718,7.8
11/18/2019 10:15 PM,0.362,9665.4,17.9,416.71643718,8.2
11/18/2019 10:30 PM,0.362,9665.4,18.1,416.71643718,7.8
11/18/2019 10:45 PM,0.362,9665.4,17.4,416.71643718,8.0
11/18/2019 11:00 PM,0.362,9665.4,17,417.17788965,7.8
11/18/2019 11:15 PM,0.362,9665.4,17.4,417.17788965,7.9
11/18/2019 11:30 PM,0.362,9665.4,17.9,417.17788965,7.6
11/18/2019 11:45 PM,0.362,9665.4,17.799999,417.17788965,7.7
11/19/2019 12:00 AM,0.413,11027.1,17.9,,7.9
11/19/2019 12:15 AM,0.413,11027.1,17.799999,,7.8
11/19/2019 12:30 AM,0.413,11027.1,17.4,,7.8
11/19/2019 12:45 AM,0.413,11027.1,16.799999,,7.6
11/19/2019 1:00 AM,0.413,11027.1,17.1,423.78081489,7.8
11/19/2019 1:15 AM,0.413,11027.1,16.5,423.78081489,7.6
11/19/2019 1:30 AM,0.413,11027.1,16.200001,423.78081489,7.2
11/19/2019 1:45 AM,0.413,11027.1,15.8,423.78081489,7.6
11/19/2019 2:00 AM,0.413,11027.1,16.299999,417.52013026,7.4
11/19/2019 2:15 AM,0.413,11027.1,16.200001,417.52013026,7.3
11/19/2019 2:30 AM,0.413,11027.1,15.9,417.52013026,7.4
11/19/2019 2:45 AM,0.413,11027.1,16.1,417.52013026,7.6
11/19/2019 3:00 AM,0.413,11027.1,15.5,421.44351068,7.3
11/19/2019 3:15 AM,0.413,11027.1,15.2,421.44351068,7.4
11/19/2019 3:30 AM,0.413,11027.1,15.1,421.44351068,7.5
11/19/2019 3:45 AM,0.413,11027.1,14.5,421.44351068,7.7
11/19/2019 4:00 AM,0.413,11027.1,15.3,417.51968881,7.5
11/19/2019 4:15 AM,0.413,11027.1,15.6,417.51968881,7.8
11/19/2019 4:30 AM,0.413,11027.1,15.8,417.51968881,7.4
11/19/2019 4:45 AM,0.413,11027.1,15.9,417.51968881,7.4
11/19/2019 5:00 AM,0.413,11027.1,15.7,416.35165612,7.3
11/19/2019 5:15 AM,0.413,11027.1,15.9,416.35165612,7.4
11/19/2019 5:30 AM,0.413,11027.1,16.200001,416.35165612,7.4
11/19/2019 5:45 AM,0.413,11027.1,16.5,416.35165612,7.5
11/19/2019 6:00 AM,0.413,11027.1,16.799999,416.5102714,7.2
11/19/2019 6:15 AM,0.413,11027.1,16.9,416.5102714,7.5
11/19/2019 6:30 AM,0.413,11027.1,17.1,416.5102714,7.6
11/19/2019 6:45 AM,0.413,11027.1,17,416.5102714,8.1
11/19/2019 7:00 AM,0.413,11027.1,17.200001,416.44122407,13.1
11/19/2019 7:15 AM,0.413,11027.1,17.4,416.44122407,29.0
11/19/2019 7:30 AM,0.413,11027.1,17.9,416.44122407,42.6
11/19/2019 7:45 AM,0.413,11027.1,17.9,416.44122407,64.8
11/19/2019 8:00 AM,0.413,11027.1,18.200001,415.49079725,100.1
11/19/2019 8:15 AM,0.413,11027.1,18.299999,415.49079725,125.2
11/19/2019 8:30 AM,0.413,11027.1,18.700001,415.49079725,230.8
11/19/2019 8:45 AM,0.413,11027.1,19.299999,415.49079725,374.9
11/19/2019 9:00 AM,0.413,11027.1,19.700001,415.37201781,398.9
11/19/2019 9:15 AM,0.413,11027.1,20.1,415.37201781,466.5
11/19/2019 9:30 AM,0.413,11027.1,21,415.37201781,688.8
11/19/2019 9:45 AM,0.413,11027.1,21.6,415.37201781,553.1
11/19/2019 10:00 AM,0.413,11027.1,22.1,411.61970863,598.7
11/19/2019 10:15 AM,0.413,11027.1,22.5,411.61970863,727.4
11/19/2019 10:30 AM,0.413,11027.1,22.799999,411.61970863,964.3
11/19/2019 10:45 AM,0.454,12121.8,23.5,411.61970863,1175.2
11/19/2019 11:00 AM,0.454,12121.8,23.9,410.83759254,1204.1
11/19/2019 11:15 AM,0.454,12121.8,23.299999,410.83759254,1136.0
11/19/2019 11:30 AM,0.454,12121.8,23,410.83759254,603.0
11/19/2019 11:45 AM,0.454,12121.8,23,410.83759254,785.6
11/19/2019 12:00 PM,0.454,12121.8,23,409.30388127,593.8
11/19/2019 12:15 PM,0.333,8891.1,22.700001,409.30388127,467.7
11/19/2019 12:30 PM,0.333,8891.1,22.4,409.30388127,357.8
11/19/2019 12:45 PM,0.333,8891.1,22.200001,409.30388127,237.6
11/19/2019 1:00 PM,0.333,8891.1,21.799999,409.22236961,121.8
11/19/2019 1:15 PM,0.333,8891.1,21.6,409.22236961,75.7
11/19/2019 1:30 PM,0.333,8891.1,20.9,409.22236961,49.4
11/19/2019 1:45 PM,0.333,8891.1,17.799999,409.22236961,27.5
11/19/2019 2:00 PM,0.333,8891.1,14.7,408.66149653,20.2
11/19/2019 2:15 PM,0.102,2723.4,14.5,408.66149653,13.6
11/19/2019 2:30 PM,0.102,2723.4,14.5,408.66149653,20.2
11/19/2019 2:45 PM,0.102,2723.4,14.5,408.66149653,85.0
11/19/2019 3:00 PM,0.102,2723.4,14.4,412.37722277,267.4
11/19/2019 3:15 PM,0.102,2723.4,14.5,412.37722277,150.0
11/19/2019 3:30 PM,0.102,2723.4,14.9,412.37722277,134.5
11/19/2019 3:45 PM,0.102,2723.4,15.4,412.37722277,134.5
11/19/2019 4:00 PM,0.102,2723.4,15.3,412.67570169,109.0
11/19/2019 4:15 PM,0.102,2723.4,14.7,412.67570169,79.5
11/19/2019 4:30 PM,0.13,3471,14.1,412.67570169,67.4
11/19/2019 4:45 PM,0.13,3471,12.2,412.67570169,75.4
11/19/2019 5:00 PM,0.13,3471,12.1,414.36019029,39.4
11/19/2019 5:15 PM,0.13,3471,13,414.36019029,18.9
11/19/2019 5:30 PM,0.13,3471,13.4,414.36019029,7.4
11/19/2019 5:45 PM,0.13,3471,13.1,414.36019029,4.3
11/19/2019 6:00 PM,0.13,3471,13.2,413.95376998,3.7
11/19/2019 6:15 PM,0.13,3471,13.5,413.95376998,4.3
11/19/2019 6:30 PM,0.13,3471,12.9,413.95376998,3.6
11/19/2019 6:45 PM,0.13,3471,13.1,413.95376998,3.6
11/19/2019 7:00 PM,0.13,3471,14,412.54261075,3.8
11/19/2019 7:15 PM,0.13,3471,14.3,412.54261075,4.4
11/19/2019 7:30 PM,0.13,3471,15.5,412.54261075,5.0
11/19/2019 7:45 PM,0.13,3471,15.7,412.54261075,5.3
11/19/2019 8:00 PM,0.13,3471,15.7,416.94071542,5.0
11/19/2019 8:15 PM,0.13,3471,14.8,416.94071542,4.9
11/19/2019 8:30 PM,0.13,3471,14.3,416.94071542,5.4
11/19/2019 8:45 PM,0.13,3471,15,416.94071542,4.7
11/19/2019 9:00 PM,0.13,3471,14.7,411.54296995,5.0
11/19/2019 9:15 PM,0.13,3471,13.2,411.54296995,4.0
11/19/2019 9:30 PM,0.13,3471,13.3,411.54296995,3.8
11/19/2019 9:45 PM,0.13,3471,13.5,411.54296995,3.6
11/19/2019 10:00 PM,0.13,3471,13.4,414.66645387,3.4
11/19/2019 10:15 PM,0.13,3471,13.6,414.66645387,3.5
11/19/2019 10:30 PM,0.13,3471,13.6,414.66645387,3.6
11/19/2019 10:45 PM,0.13,3471,13.5,414.66645387,3.7
11/19/2019 11:00 PM,0.13,3471,13.4,412.31870771,3.6
11/19/2019 11:15 PM,0.13,3471,13.1,412.31870771,4.0
11/19/2019 11:30 PM,0.13,3471,14.1,412.31870771,4.4
11/19/2019 11:45 PM,0.13,3471,14.5,412.31870771,4.7
11/20/2019 12:00 AM,0.15,4005,14.3,,5.0
11/20/2019 12:15 AM,0.15,4005,14.3,,5.2
11/20/2019 12:30 AM,0.15,4005,14.4,,5.0
11/20/2019 12:45 AM,0.15,4005,14.3,,4.9
11/20/2019 1:00 AM,0.15,4005,14.4,415.0084092,5.0
11/20/2019 1:15 AM,0.15,4005,14.4,415.0084092,5.5
11/20/2019 1:30 AM,0.15,4005,14.8,415.0084092,5.5
11/20/2019 1:45 AM,0.15,4005,14.5,415.0084092,5.6
11/20/2019 2:00 AM,0.15,4005,14.4,413.89565197,5.4
11/20/2019 2:15 AM,0.15,4005,14,413.89565197,5.2
11/20/2019 2:30 AM,0.15,4005,13.8,413.89565197,5.2
11/20/2019 2:45 AM,0.15,4005,13.8,413.89565197,5.1
11/20/2019 3:00 AM,0.15,4005,14.1,416.54758565,5.2
11/20/2019 3:15 AM,0.15,4005,14.3,416.54758565,5.4
11/20/2019 3:30 AM,0.15,4005,13.6,416.54758565,5.4
11/20/2019 3:45 AM,0.15,4005,13.3,416.54758565,5.0
11/20/2019 4:00 AM,0.15,4005,13.7,414.59591861,5.1
11/20/2019 4:15 AM,0.15,4005,13.7,414.59591861,5.5
11/20/2019 4:30 AM,0.15,4005,13.7,414.59591861,5.3
11/20/2019 4:45 AM,0.15,4005,13.8,414.59591861,5.2
11/20/2019 5:00 AM,0.15,4005,13.7,411.8142543,5.0
11/20/2019 5:15 AM,0.15,4005,13.2,411.8142543,5.1
11/20/2019 5:30 AM,0.15,4005,12.5,411.8142543,4.4
11/20/2019 5:45 AM,0.15,4005,11.3,411.8142543,4.1
11/20/2019 6:00 AM,0.15,4005,11.5,413.85367396,3.7
11/20/2019 6:15 AM,0.15,4005,11.8,413.85367396,4.1
11/20/2019 6:30 AM,0.15,4005,12.4,413.85367396,4.5
11/20/2019 6:45 AM,0.15,4005,12.3,413.85367396,4.5
11/20/2019 7:00 AM,0.15,4005,12.1,416.12038198,6.2
11/20/2019 7:15 AM,0.15,4005,12,416.12038198,14.7
11/20/2019 7:30 AM,0.15,4005,12.3,416.12038198,19.2
11/20/2019 7:45 AM,0.15,4005,12.5,416.12038198,79.2
11/20/2019 8:00 AM,0.15,4005,12.7,415.89571676,197.4
11/20/2019 8:15 AM,0.15,4005,12.7,415.89571676,198.0
11/20/2019 8:30 AM,0.15,4005,13,415.89571676,277.9
11/20/2019 8:45 AM,0.15,4005,12.6,415.89571676,172.5
11/20/2019 9:00 AM,0.15,4005,12.2,414.46234002,118.4
11/20/2019 9:15 AM,0.15,4005,12.3,414.46234002,186.5
11/20/2019 9:30 AM,0.15,4005,12.3,414.46234002,167.4
11/20/2019 9:45 AM,0.15,4005,11.6,414.46234002,293.0
11/20/2019 10:00 AM,0.15,4005,11.8,413,219.1
11/20/2019 10:15 AM,0.15,4005,11.7,413,243.9
11/20/2019 10:30 AM,0.15,4005,12.3,413,309.0
11/20/2019 10:45 AM,0.15,4005,12.8,413,591.0
11/20/2019 11:00 AM,0.15,4005,12.3,412.83759254,485.6
11/20/2019 11:15 AM,0.15,4005,13.7,412.83759254,1056.3
11/20/2019 11:30 AM,0.15,4005,13.6,412.83759254,573.2
11/20/2019 11:45 AM,0.15,4005,13.5,412.83759254,369.8
11/20/2019 12:00 PM,0.15,4005,13.5,411,318.2
11/20/2019 12:15 PM,0.15,4005,14,411,664.3
11/20/2019 12:30 PM,0.15,4005,13.7,411,697.2
11/20/2019 12:45 PM,0.15,4005,14,411,783.5
11/20/2019 1:00 PM,0.15,4005,14.1,410.5,673.6
11/20/2019 1:15 PM,0.15,4005,14.5,410.5,1154.3
11/20/2019 1:30 PM,0.15,4005,14.7,410.5,666.2
11/20/2019 1:45 PM,0.15,4005,14.6,410.5,604.7
11/20/2019 2:00 PM,0.15,4005,14.9,410.23695532,728.8
11/20/2019 2:15 PM,0.15,4005,15,410.23695532,541.9
11/20/2019 2:30 PM,0.15,4005,15,410.23695532,535.2
11/20/2019 2:45 PM,0.15,4005,13.7,410.23695532,318.3
11/20/2019 3:00 PM,0.15,4005,14.4,407.08080228,419.5
11/20/2019 3:15 PM,0.15,4005,15.1,407.08080228,568.7
11/20/2019 3:30 PM,0.15,4005,14.8,407.08080228,396.7
11/20/2019 3:45 PM,0.15,4005,15,407.08080228,232.6
11/20/2019 4:00 PM,0.15,4005,14.9,410.05611852,106.0
11/20/2019 4:15 PM,0.15,4005,14.4,410.05611852,136.4
11/20/2019 4:30 PM,0.15,4005,14.1,410.05611852,353.4
11/20/2019 4:45 PM,0.15,4005,13.8,410.05611852,109.4
11/20/2019 5:00 PM,0.15,4005,14.5,410.5,76.0
11/20/2019 5:15 PM,0.15,4005,15,410.5,34.1
11/20/2019 5:30 PM,0.15,4005,14.8,410.5,10.9
11/20/2019 5:45 PM,0.15,4005,15,410.5,5.8
11/20/2019 6:00 PM,0.15,4005,14.8,410.5,5.8
11/20/2019 6:15 PM,0.15,4005,14.8,410.5,5.7
11/20/2019 6:30 PM,0.15,4005,14.7,410.5,5.5
11/20/2019 6:45 PM,0.15,4005,14.7,410.5,5.6
11/20/2019 7:00 PM,0.15,4005,14.7,410.5,5.4
11/20/2019 7:15 PM,0.15,4005,14.4,410.5,5.3
11/20/2019 7:30 PM,0.15,4005,14.5,410.5,5.5
11/20/2019 7:45 PM,0.15,4005,14.4,410.5,5.5
11/20/2019 8:00 PM,0.15,4005,14.3,410.5,5.5
11/20/2019 8:15 PM,0.15,4005,14.2,410.5,5.3
11/20/2019 8:30 PM,0.15,4005,13.7,410.5,5.2
11/20/2019 8:45 PM,0.15,4005,13.8,410.5,5.2
11/20/2019 9:00 PM,0.15,4005,11.1,411.15736901,4.3
11/20/2019 9:15 PM,0.15,4005,10.4,411.15736901,3.2
11/20/2019 9:30 PM,0.15,4005,9.7,411.15736901,3.3
11/20/2019 9:45 PM,0.15,4005,9.6,411.15736901,3.2
11/20/2019 10:00 PM,0.15,4005,9.8,411.75828653,3.3
11/20/2019 10:15 PM,0.15,4005,9.7,411.75828653,3.3
11/20/2019 10:30 PM,0.15,4005,9.6,411.75828653,3.0
11/20/2019 10:45 PM,0.15,4005,9.6,411.75828653,3.3
11/20/2019 11:00 PM,0.15,4005,9.5,413.24145222,3.1
11/20/2019 11:15 PM,0.15,4005,9.5,413.24145222,3.3
11/20/2019 11:30 PM,0.15,4005,9.5,413.24145222,3.1
11/20/2019 11:45 PM,0.15,4005,9.5,413.24145222,3.2
11/21/2019 12:00 AM,0.185,4939.5,8.8,,3.1
11/21/2019 12:15 AM,0.185,4939.5,8.7,,3.0
11/21/2019 12:30 AM,0.185,4939.5,8.9,,3.2
11/21/2019 12:45 AM,0.185,4939.5,9.1,,3.2
11/21/2019 1:00 AM,0.185,4939.5,8.9,413.21199064,3.0
11/21/2019 1:15 AM,0.185,4939.5,9,413.21199064,3.0
11/21/2019 1:30 AM,0.185,4939.5,9.4,413.21199064,3.1
11/21/2019 1:45 AM,0.185,4939.5,9.4,413.21199064,3.2
11/21/2019 2:00 AM,0.185,4939.5,9.2,415.86086994,2.7
11/21/2019 2:15 AM,0.185,4939.5,9,415.86086994,3.1
11/21/2019 2:30 AM,0.185,4939.5,8.9,415.86086994,3.0
11/21/2019 2:45 AM,0.185,4939.5,8.9,415.86086994,2.9
11/21/2019 3:00 AM,0.185,4939.5,8.7,413.34781106,2.8
11/21/2019 3:15 AM,0.185,4939.5,8.9,413.34781106,3.1
11/21/2019 3:30 AM,0.185,4939.5,8.9,413.34781106,3.2
11/21/2019 3:45 AM,0.185,4939.5,8.8,413.34781106,2.9
11/21/2019 4:00 AM,0.185,4939.5,8.9,415.52351764,3.1
11/21/2019 4:15 AM,0.185,4939.5,8.8,415.52351764,3.3
11/21/2019 4:30 AM,0.185,4939.5,8.6,415.52351764,3.0
11/21/2019 4:45 AM,0.185,4939.5,8.4,415.52351764,3.3
11/21/2019 5:00 AM,0.185,4939.5,8.4,422.76114085,3.0
11/21/2019 5:15 AM,0.185,4939.5,8.6,422.76114085,3.2
11/21/2019 5:30 AM,0.185,4939.5,8.6,422.76114085,3.0
11/21/2019 5:45 AM,0.185,4939.5,8.6,422.76114085,3.0
11/21/2019 6:00 AM,0.185,4939.5,8.6,415.87751543,3.1
11/21/2019 6:15 AM,0.185,4939.5,8.5,415.87751543,3.1
11/21/2019 6:30 AM,0.185,4939.5,8.1,415.87751543,3.1
11/21/2019 6:45 AM,0.185,4939.5,5,415.87751543,3.1
11/21/2019 7:00 AM,0.185,4939.5,5.2,416.02802213,4.0
11/21/2019 7:15 AM,0.185,4939.5,5.2,416.02802213,12.7
11/21/2019 7:30 AM,0.185,4939.5,5.5,416.02802213,42.7
11/21/2019 7:45 AM,0.185,4939.5,6,416.02802213,130.8
11/21/2019 8:00 AM,0.185,4939.5,6.5,416.87782286,270.2
11/21/2019 8:15 AM,0.185,4939.5,7.6,416.87782286,320.8
11/21/2019 8:30 AM,0.185,4939.5,7.4,416.87782286,156.3
11/21/2019 8:45 AM,0.185,4939.5,7.7,416.87782286,151.6
11/21/2019 9:00 AM,0.185,4939.5,7.7,413.39762418,240.2
11/21/2019 9:15 AM,0.185,4939.5,7.7,413.39762418,293.2
11/21/2019 9:30 AM,0.185,4939.5,6.9,413.39762418,154.3
11/21/2019 9:45 AM,0.185,4939.5,7.3,413.39762418,352.3
11/21/2019 10:00 AM,0.185,4939.5,8.1,414.2304963,721.8
11/21/2019 10:15 AM,0.185,4939.5,8.1,414.2304963,419.2
11/21/2019 10:30 AM,0.185,4939.5,8.5,414.2304963,669.2
11/21/2019 10:45 AM,0.185,4939.5,9.2,414.2304963,922.5
11/21/2019 11:00 AM,0.185,4939.5,9.5,413.83759254,1138.2
11/21/2019 11:15 AM,0.185,4939.5,9.9,413.83759254,1088.7
11/21/2019 11:30 AM,0.185,4939.5,9.7,413.83759254,802.7
11/21/2019 11:45 AM,0.185,4939.5,9.8,413.83759254,1049.8
11/21/2019 12:00 PM,0.185,4939.5,10.9,412.45690358,1398.4
11/21/2019 12:15 PM,0.185,4939.5,11.2,412.45690358,1535.3
11/21/2019 12:30 PM,0.185,4939.5,11.5,412.45690358,1348.0
11/21/2019 12:45 PM,0.185,4939.5,11,412.45690358,726.6
11/21/2019 1:00 PM,0.185,4939.5,9.7,413,360.0
11/21/2019 1:15 PM,0.185,4939.5,8.8,413,291.7
11/21/2019 1:30 PM,0.185,4939.5,8.5,413,399.8
11/21/2019 1:45 PM,0.185,4939.5,8.9,413,176.4
11/21/2019 2:00 PM,0.185,4939.5,8.1,413,392.1
11/21/2019 2:15 PM,0.185,4939.5,8.9,413,562.2
11/21/2019 2:30 PM,0.185,4939.5,9.4,413,678.0
11/21/2019 2:45 PM,0.185,4939.5,9.5,413,293.9
11/21/2019 3:00 PM,0.185,4939.5,9.5,413.30088387,163.1
11/21/2019 3:15 PM,0.185,4939.5,9.3,413.30088387,108.5
11/21/2019 3:30 PM,0.185,4939.5,9.4,413.30088387,102.8
11/21/2019 3:45 PM,0.185,4939.5,9.5,413.30088387,106.7
11/21/2019 4:00 PM,0.185,4939.5,7.6,412.90098076,148.5
11/21/2019 4:15 PM,0.185,4939.5,7.2,412.90098076,139.4
11/21/2019 4:30 PM,0.185,4939.5,7.4,412.90098076,108.7
11/21/2019 4:45 PM,0.185,4939.5,7.7,412.90098076,71.2
11/21/2019 5:00 PM,0.185,4939.5,8.1,414.18881976,89.2
11/21/2019 5:15 PM,0.185,4939.5,7.9,414.18881976,51.9
11/21/2019 5:30 PM,0.185,4939.5,7.5,414.18881976,13.6
11/21/2019 5:45 PM,0.185,4939.5,7.2,414.18881976,4.8
11/21/2019 6:00 PM,0.185,4939.5,7.2,415.40386981,3.9
11/21/2019 6:15 PM,0.185,4939.5,7.2,415.40386981,3.7
11/21/2019 6:30 PM,0.185,4939.5,7.3,415.40386981,4.3
11/21/2019 6:45 PM,0.185,4939.5,7.7,415.40386981,4.2
11/21/2019 7:00 PM,0.185,4939.5,8,417.34186241,4.4
11/21/2019 7:15 PM,0.185,4939.5,7.9,417.34186241,4.4
11/21/2019 7:30 PM,0.185,4939.5,7.5,417.34186241,5.0
11/21/2019 7:45 PM,0.185,4939.5,7.5,417.34186241,4.2
11/21/2019 8:00 PM,0.185,4939.5,7.8,415.32908228,4.7
11/21/2019 8:15 PM,0.185,4939.5,7.5,415.32908228,4.3
11/21/2019 8:30 PM,0.185,4939.5,8,415.32908228,4.4
11/21/2019 8:45 PM,0.185,4939.5,8,415.32908228,4.5
11/21/2019 9:00 PM,0.185,4939.5,8,420.67071177,4.3
11/21/2019 9:15 PM,0.185,4939.5,8.2,420.67071177,4.2
11/21/2019 9:30 PM,0.185,4939.5,7.2,420.67071177,3.5
11/21/2019 9:45 PM,0.185,4939.5,7.1,420.67071177,3.2
11/21/2019 10:00 PM,0.185,4939.5,7.1,421.55933837,3.0
11/21/2019 10:15 PM,0.185,4939.5,7.2,421.55933837,3.0
11/21/2019 10:30 PM,0.185,4939.5,7.3,421.55933837,3.0
11/21/2019 10:45 PM,0.185,4939.5,7.4,421.55933837,3.0
11/21/2019 11:00 PM,0.185,4939.5,7.3,420.40911661,3.0
11/21/2019 11:15 PM,0.185,4939.5,7.3,420.40911661,3.0
11/21/2019 11:30 PM,0.185,4939.5,7.4,420.40911661,2.8
11/21/2019 11:45 PM,0.185,4939.5,6.9,420.40911661,2.9
11/22/2019 12:00 AM,0.15,4005,6.8,,2.9
11/22/2019 12:15 AM,0.15,4005,7,,3.1
11/22/2019 12:30 AM,0.15,4005,7,,3.1
11/22/2019 12:45 AM,0.15,4005,7.1,,2.7
11/22/2019 1:00 AM,0.15,4005,7.3,416.30141027,2.9
11/22/2019 1:15 AM,0.15,4005,6.9,416.30141027,3.5
11/22/2019 1:30 AM,0.15,4005,6.9,416.30141027,3.2
11/22/2019 1:45 AM,0.15,4005,6.8,416.30141027,3.8
11/22/2019 2:00 AM,0.15,4005,6.8,423.17857942,3.5
11/22/2019 2:15 AM,0.15,4005,6.2,423.17857942,3.6
11/22/2019 2:30 AM,0.15,4005,6.5,423.17857942,3.6
11/22/2019 2:45 AM,0.15,4005,6.4,423.17857942,3.7
11/22/2019 3:00 AM,0.15,4005,6.4,425.68264326,3.4
11/22/2019 3:15 AM,0.15,4005,6.3,425.68264326,3.4
11/22/2019 3:30 AM,0.15,4005,6.4,425.68264326,3.6
11/22/2019 3:45 AM,0.15,4005,5.9,425.68264326,3.4
11/22/2019 4:00 AM,0.15,4005,5.3,426.54212352,3.6
11/22/2019 4:15 AM,0.15,4005,6,426.54212352,3.1
11/22/2019 4:30 AM,0.15,4005,6.1,426.54212352,3.2
11/22/2019 4:45 AM,0.15,4005,6.2,426.54212352,3.8
11/22/2019 5:00 AM,0.15,4005,6.3,428.77065202,3.6
11/22/2019 5:15 AM,0.15,4005,6.4,428.77065202,3.3
11/22/2019 5:30 AM,0.15,4005,6.5,428.77065202,3.7
11/22/2019 5:45 AM,0.15,4005,6.7,428.77065202,3.6
11/22/2019 6:00 AM,0.15,4005,6.4,423.97193225,3.6
11/22/2019 6:15 AM,0.15,4005,6,423.97193225,3.7
11/22/2019 6:30 AM,0.15,4005,5.9,423.97193225,3.6
11/22/2019 6:45 AM,0.15,4005,5.7,423.97193225,4.1
11/22/2019 7:00 AM,0.15,4005,5.7,424.00963719,9.8
11/22/2019 7:15 AM,0.15,4005,5.7,424.00963719,30.9
11/22/2019 7:30 AM,0.15,4005,5.9,424.00963719,61.2
11/22/2019 7:45 AM,0.15,4005,6.7,424.00963719,126.5
11/22/2019 8:00 AM,0.15,4005,7.2,423.49236766,276.3
11/22/2019 8:15 AM,0.15,4005,7.5,423.49236766,374.2
11/22/2019 8:30 AM,0.15,4005,8.4,423.49236766,472.8
11/22/2019 8:45 AM,0.15,4005,9.1,423.49236766,573.9
11/22/2019 9:00 AM,0.15,4005,9.6,415.43357953,672.6
11/22/2019 9:15 AM,0.15,4005,10.1,415.43357953,768.6
11/22/2019 9:30 AM,0.15,4005,10.5,415.43357953,861.2
11/22/2019 9:45 AM,0.153,4085.1,11.1,415.43357953,952.1
11/22/2019 10:00 AM,0.153,4085.1,11.3,416.34637493,1217.7
11/22/2019 10:15 AM,0.153,4085.1,11.1,416.34637493,1116.6
11/22/2019 10:30 AM,0.689,18396.3,10.7,416.34637493,806.7
11/22/2019 10:45 AM,0.689,18396.3,11.1,416.34637493,958.2
11/22/2019 11:00 AM,0.689,18396.3,10.8,414.83759254,517.1
11/22/2019 11:15 AM,0.5,13350,12.2,414.83759254,1600.9
11/22/2019 11:30 AM,0.5,13350,11.4,414.83759254,726.5
11/22/2019 11:45 AM,0.5,13350,12.2,414.83759254,796.5
11/22/2019 12:00 PM,0.5,13350,12.4,413.88290893,1105.8
11/22/2019 12:15 PM,0.5,13350,12.6,413.88290893,1416.7
11/22/2019 12:30 PM,0.5,13350,13.2,413.88290893,1432.3
11/22/2019 12:45 PM,0.5,13350,13.1,413.88290893,1332.9
11/22/2019 1:00 PM,0.5,13350,13.8,414.26402038,1165.0
11/22/2019 1:15 PM,0.5,13350,12.9,414.26402038,627.2
11/22/2019 1:30 PM,0.5,13350,13.4,414.26402038,1219.2
11/22/2019 1:45 PM,0.5,13350,12.9,414.26402038,985.9
11/22/2019 2:00 PM,0.5,13350,13.1,415.06193694,1061.4
11/22/2019 2:15 PM,0.412,11000.4,12.7,415.06193694,381.0
11/22/2019 2:30 PM,0.412,11000.4,13.3,415.06193694,445.4
11/22/2019 2:45 PM,0.412,11000.4,13,415.06193694,469.5
11/22/2019 3:00 PM,0.412,11000.4,13.5,414.27881846,987.9
